PLAC	DIVI	OPEC	SECTION	DIVISION	DIVISION_NAME	DIVISION_NAME_ABBR	VENDOR_TYPE	VELIVERY_QUANTITY	UNIT	UNIT_PRICE	DELIVERY_AMT_EXCLUDE_VAT	DELIVERY_AMT_OF_VAT	DELIVERY_AMT_INCLUDE_VAT	CUR	LOTNO	STATUS_CODE	STATUS_DESC	TOTAL_PO_QTY	TOTAL_PO_RCV_QTY	TOTAL_PO_BAL_QTY	PO_STATUS
T2	71	DM	71DM	T271DM	SPINDLE MOTOR	ASSY	E-PRO	2002436	THAI HIBEX CO. LTD.	THAILAND	D0008584030	SIN261552		5/6/2026	YE3408W	HM-MH1100	BATTERY PACK	SQ261280		1	5	PCS	3200	16000	1120	17120	BT		*	RECEIVED AT PBASS COMPLETE	5	5	0	CLOSED
T2	71	DM	71DM	T271DM	SPINDLE MOTOR	ASSY	E-PRO	2002699	SANG CHAI METER CO. LTD.	THAILAND	D0008584851	CIS0001/1013		5/6/2026	YDD2770	PCT-426C-2P	COUNTER LCD 6DIGIT 100-240VAC 48	EQ2604200013/PEMM2605019		1	1	PCS	2200	2200	154	2354	BT		*	RECEIVED AT PBASS COMPLETE	1	1	0	CLOSED
T2	71	DM	71DM	T271DM	SPINDLE MOTOR	ASSY	E-PRO	2002699	SANG CHAI METER CO. LTD.	THAILAND	D0008584986	CIS0001/1013		5/6/2026	YDD2868	RT3SN-24V  AY32	UNIT RELAY 24VDC	QS0008/100006964/ PEMM2602004	C4400CIMBP4	1	10	PCS	2200	22000	1540	23540	BT		*	RECEIVED AT PBASS COMPLETE	10	10	0	CLOSED
T2	71	DM	71DM	T271DM	SPINDLE MOTOR	ASSY	E-PRO	2002699	SANG CHAI METER CO. LTD.	THAILAND	D0008585038	CIS0001/1013		5/6/2026	YDD2927	6400005186	PHOTOELECTRIC SENSOR EX-21B FRON	QS0008/100006919	D4561GENERI	1	2	PCS	1000	2000	140	2140	BT		*	RECEIVED AT PBASS COMPLETE	2	2	0	CLOSED
T2	71	DM	71DM	T271DM	SPINDLE MOTOR	ASSY	E-PRO	2002699	SANG CHAI METER CO. LTD.	THAILAND	D0008585041	CIS0001/1013		5/6/2026	YDD2926	6400015688	PHOTOELECTRIC SENSOR PM-F65 SMAL	QS0008/100006790	D4561GENERI	1	2	PCS	227	454	31.78	485.78	BT		*	RECEIVED AT PBASS COMPLETE	2	2	0	CLOSED
T2	71	DM	71DM	T271DM	SPINDLE MOTOR	ASSY	E-PRO	2002975	SAHAROONGROJ (THAILAND)CO. LTD	THAILAND	D0008578736	J690604-0028		4/6/2026	YD50939	900S-T-B	SOLDER TIP	900S-T-B	ALL MODEL	1	20	PCS	110	2200	154	2354	BT		*	RECEIVED AT PBASS COMPLETE	50	20	30	ACTIVE
T2	71	DM	71DM	T271DM	SPINDLE MOTOR	ASSY	E-PRO	2002975	SAHAROONGROJ (THAILAND)CO. LTD	THAILAND	D0008588960	J690608-0018		8/6/2026	YDD2921	GEM-14A001G	SOLDER POT 50X50MM.DURABLE TYPE	A1539	D4561GENERI	1	2	PCS	2116.13	4232.26	296.26	4528.52	BT		*	RECEIVED AT PBASS COMPLETE	2	2	0	CLOSED
T2	71	DM	71DM	T271DM	SPINDLE MOTOR	ASSY	E-PRO	2003070	BANGPA-IN GROUP CO. LTD.	THAILAND	D0008580627	65408		4/6/2026	YDD2807	23221	MOTOR AC FAN	023221/MMWR2605008		1	1	SET	5042	5042	352.94	5394.94	BT		*	RECEIVED AT PBASS COMPLETE	1	1	0	CLOSED
T2	71	DM	71DM	T271DM	SPINDLE MOTOR	ASSY	E-PRO	2003125	MODIC CO. LTD.	THAILAND	D0008576942	DS69060133		4/6/2026	YD50393	T-BRUSH	BRUSH	TOOTH BRUSH (LOLGATE)	NO.DELUXE PLUS	1	24	PCS	15	360	25.2	385.2	BT		*	RECEIVED AT PBASS COMPLETE	24	24	0	CLOSED
T2	71	DM	71DM	T271DM	SPINDLE MOTOR	ASSY	E-PRO	2003125	MODIC CO. LTD.	THAILAND	D0008577023	DS69060134		4/6/2026	YDD2222	357-3GT-12	TIMING BELT	QT-2565/2026/EAKKALAK	-	1	5	PCS	426.3	2131.5	149.21	2280.71	BT		*	RECEIVED AT PBASS COMPLETE	5	5	0	CLOSED
T2	71	DM	71DM	T271DM	SPINDLE MOTOR	ASSY	E-PRO	2003125	MODIC CO. LTD.	THAILAND	D0008577023	DS69060134		4/6/2026	YDD2660	N390CH-38E1A	YHYRISTOR	QT-0638/2026/MMWR2605004		1	2	PCS	4165	8330	583.1	8913.1	BT		*	RECEIVED AT PBASS COMPLETE	2	2	0	CLOSED
